loan_amnt,int_rate,installment,home_ownership,annual_inc,verification_status,pymnt_plan,dti,delinq_2yrs,inq_last_6mths,open_acc,pub_rec,revol_bal,total_acc,initial_list_status,out_prncp,out_prncp_inv,total_pymnt,total_pymnt_inv,total_rec_prncp,total_rec_int,total_rec_late_fee,recoveries,collection_recovery_fee,last_pymnt_amnt,collections_12_mths_ex_med,policy_code,application_type,acc_now_delinq,tot_coll_amt,tot_cur_bal,open_acc_6m,open_act_il,open_il_12m,open_il_24m,mths_since_rcnt_il,total_bal_il,il_util,open_rv_12m,open_rv_24m,max_bal_bc,all_util,total_rev_hi_lim,inq_fi,total_cu_tl,inq_last_12m,acc_open_past_24mths,avg_cur_bal,bc_open_to_buy,bc_util,chargeoff_within_12_mths,delinq_amnt,mo_sin_old_il_acct,mo_sin_old_rev_tl_op,mo_sin_rcnt_rev_tl_op,mo_sin_rcnt_tl,mort_acc,mths_since_recent_bc,mths_since_recent_inq,num_accts_ever_120_pd,num_actv_bc_tl,num_actv_rev_tl,num_bc_sats,num_bc_tl,num_il_tl,num_op_rev_tl,num_rev_accts,num_rev_tl_bal_gt_0,num_sats,num_tl_120dpd_2m,num_tl_30dpd,num_tl_90g_dpd_24m,num_tl_op_past_12m,pct_tl_nvr_dlq,percent_bc_gt_75,pub_rec_bankruptcies,tax_liens,tot_hi_cred_lim,total_bal_ex_mort,total_bc_limit,total_il_high_credit_limit,hardship_flag,debt_settlement_flag,target
10000.0,0.11710000000000001,330.76,RENT,55000.0,Not Verified,n,32.03,0.0,0.0,8.0,0.0,16177.0,17.0,f,7580.88,7580.88,3301.09,3301.09,2419.12,881.97,0.0,0.0,0.0,330.76,0.0,1.0,Individual,0.0,2773.0,39655.0,0.0,2.0,1.0,2.0,8.0,23478.0,69.0,1.0,3.0,9182.0,69.0,23400.0,1.0,1.0,0.0,5.0,4957.0,4757.0,76.8,0.0,0.0,168.0,420.0,11.0,8.0,0.0,11.0,22.0,3.0,4.0,5.0,4.0,8.0,5.0,6.0,12.0,5.0,8.0,0.0,0.0,0.0,2.0,82.4,25.0,0.0,0.0,57369.0,39655.0,20500.0,33969.0,N,N,low_risk
30000.0,0.1033,642.3,MORTGAGE,171000.0,Not Verified,n,12.06,0.0,1.0,14.0,0.0,78241.0,30.0,w,0.0,0.0,31764.63,31764.63,30000.0,1764.63,0.0,0.0,0.0,27953.87,0.0,1.0,Joint App,0.0,0.0,292525.0,1.0,2.0,1.0,1.0,5.0,24136.0,58.0,0.0,1.0,6344.0,26.0,176700.0,2.0,0.0,2.0,2.0,20895.0,57037.0,10.5,0.0,0.0,168.0,388.0,15.0,5.0,3.0,64.0,0.0,0.0,3.0,4.0,6.0,10.0,10.0,11.0,17.0,4.0,14.0,0.0,0.0,0.0,1.0,93.3,0.0,0.0,0.0,482201.0,102377.0,63700.0,41501.0,N,N,low_risk
30250.0,0.1308,689.52,MORTGAGE,132000.0,Source Verified,n,33.55,0.0,0.0,14.0,0.0,60362.0,30.0,w,26470.34,26470.34,6873.22,6873.22,3779.66,3093.56,0.0,0.0,0.0,689.52,0.0,1.0,Individual,0.0,0.0,466952.0,2.0,4.0,1.0,1.0,4.0,64015.0,53.0,1.0,1.0,16948.0,69.0,80700.0,0.0,11.0,1.0,4.0,33354.0,9507.0,78.6,0.0,0.0,167.0,311.0,7.0,4.0,4.0,7.0,7.0,0.0,6.0,9.0,6.0,6.0,16.0,9.0,10.0,9.0,14.0,0.0,0.0,0.0,3.0,100.0,66.7,0.0,0.0,558695.0,124377.0,44500.0,133727.0,N,N,low_risk
15600.0,0.1524,373.1,RENT,80000.0,Not Verified,n,20.87,0.0,2.0,4.0,0.0,2120.0,15.0,w,10942.51,10942.51,6671.27,6671.27,4657.49,2013.78,0.0,0.0,0.0,941.1,0.0,1.0,Individual,0.0,0.0,38631.0,2.0,2.0,4.0,4.0,2.0,36511.0,81.0,0.0,0.0,2120.0,57.0,22400.0,4.0,0.0,5.0,4.0,9658.0,20280.0,9.5,0.0,0.0,162.0,408.0,26.0,2.0,1.0,26.0,2.0,0.0,1.0,1.0,2.0,4.0,8.0,2.0,5.0,1.0,4.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,67400.0,38631.0,22400.0,45000.0,N,N,low_risk
38275.0,0.124,859.17,RENT,90000.0,Not Verified,n,13.64,0.0,0.0,4.0,0.0,32872.0,11.0,w,32281.16,32281.16,10357.31,10357.31,5993.84,4363.47,0.0,0.0,0.0,859.17,0.0,1.0,Joint App,0.0,0.0,35815.0,0.0,0.0,0.0,1.0,22.0,2943.0,47.0,0.0,0.0,13821.0,77.0,40000.0,1.0,3.0,0.0,1.0,8954.0,2739.0,89.0,0.0,0.0,255.0,174.0,36.0,22.0,0.0,36.0,22.0,0.0,2.0,3.0,2.0,2.0,6.0,3.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,46300.0,35815.0,25000.0,6300.0,N,N,low_risk
9550.0,0.11019999999999999,312.75,RENT,38400.0,Verified,n,17.59,0.0,2.0,10.0,0.0,1088.0,18.0,w,6964.01,6964.01,3434.4,3434.4,2585.99,848.41,0.0,0.0,0.0,312.75,0.0,1.0,Individual,0.0,0.0,17498.0,2.0,1.0,1.0,2.0,2.0,16410.0,98.0,3.0,5.0,459.0,29.0,44600.0,2.0,0.0,4.0,7.0,1750.0,35728.0,1.3,0.0,0.0,133.0,142.0,1.0,1.0,0.0,8.0,1.0,0.0,2.0,3.0,7.0,8.0,6.0,9.0,12.0,3.0,10.0,0.0,0.0,0.0,4.0,100.0,0.0,0.0,0.0,61425.0,17498.0,36200.0,16825.0,N,N,low_risk
3000.0,0.1033,97.27,RENT,55000.0,Source Verified,n,4.56,0.0,0.0,5.0,1.0,1108.0,10.0,w,2257.23,2257.23,970.98,970.98,742.77,228.21,0.0,0.0,0.0,97.27,0.0,1.0,Individual,0.0,549.0,1603.0,0.0,1.0,0.0,0.0,33.0,495.0,14.0,0.0,2.0,708.0,15.0,7200.0,0.0,1.0,1.0,2.0,321.0,3292.0,17.7,0.0,0.0,164.0,76.0,18.0,18.0,0.0,18.0,7.0,0.0,1.0,3.0,2.0,3.0,2.0,4.0,8.0,3.0,5.0,0.0,0.0,0.0,0.0,100.0,0.0,1.0,0.0,10755.0,1603.0,4000.0,3555.0,N,N,low_risk
10000.0,0.2305,282.2,MORTGAGE,40000.0,Verified,n,38.61,0.0,1.0,11.0,0.0,15155.0,13.0,w,8907.81,8907.81,3078.59,3078.59,1092.19,1986.4,0.0,0.0,0.0,282.2,0.0,1.0,Individual,0.0,0.0,152210.0,1.0,3.0,1.0,1.0,4.0,47680.0,80.0,0.0,1.0,6324.0,71.0,28600.0,1.0,0.0,1.0,2.0,13837.0,12485.0,51.2,0.0,0.0,61.0,55.0,13.0,4.0,2.0,13.0,4.0,0.0,4.0,5.0,5.0,6.0,3.0,6.0,8.0,5.0,11.0,0.0,0.0,0.0,1.0,100.0,40.0,0.0,0.0,184974.0,62835.0,25600.0,59398.0,N,N,low_risk
2000.0,0.08810000000000001,63.43,RENT,145000.0,Source Verified,n,8.99,0.0,0.0,11.0,0.0,26749.0,19.0,w,1390.83,1390.83,758.71,758.71,609.17,149.54,0.0,0.0,0.0,63.43,0.0,1.0,Individual,0.0,0.0,30653.0,0.0,3.0,0.0,2.0,14.0,3904.0,46.0,0.0,0.0,9087.0,73.0,33300.0,1.0,0.0,0.0,2.0,3065.0,3589.0,87.8,0.0,0.0,63.0,275.0,34.0,14.0,0.0,34.0,14.0,0.0,5.0,6.0,5.0,6.0,7.0,7.0,11.0,6.0,11.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,41864.0,30653.0,29300.0,8564.0,N,N,low_risk
23025.0,0.17739999999999997,829.41,OWN,178500.0,Source Verified,n,20.9,0.0,0.0,12.0,0.0,45920.0,23.0,w,16655.26,16655.26,9907.54,9907.54,6369.74,3537.8,0.0,0.0,0.0,829.41,0.0,1.0,Individual,0.0,52.0,94709.0,0.0,2.0,0.0,1.0,21.0,36960.0,62.0,0.0,2.0,9240.0,61.0,75000.0,1.0,1.0,0.0,3.0,7892.0,9775.0,78.0,0.0,0.0,300.0,446.0,14.0,14.0,1.0,14.0,21.0,0.0,5.0,7.0,7.0,9.0,8.0,9.0,14.0,7.0,12.0,0.0,0.0,0.0,0.0,100.0,42.9,0.0,0.0,176500.0,82880.0,44500.0,60000.0,N,N,low_risk
10625.0,0.08810000000000001,336.94,RENT,45000.0,Source Verified,n,20.32,0.0,1.0,8.0,0.0,10840.0,28.0,w,7926.19,7926.19,3364.2,3364.2,2698.81,665.39,0.0,0.0,0.0,336.94,0.0,1.0,Individual,0.0,0.0,31010.0,2.0,3.0,1.0,2.0,9.0,20170.0,64.0,3.0,3.0,10840.0,47.0,34800.0,0.0,3.0,2.0,5.0,3876.0,17460.0,38.3,0.0,0.0,211.0,193.0,6.0,6.0,2.0,11.0,6.0,0.0,1.0,1.0,3.0,8.0,12.0,5.0,14.0,1.0,8.0,0.0,0.0,0.0,4.0,100.0,33.3,0.0,0.0,66352.0,31010.0,28300.0,31552.0,N,N,low_risk
40000.0,0.0646,1225.24,MORTGAGE,70000.0,Source Verified,n,30.89,0.0,1.0,8.0,0.0,38798.0,25.0,w,28587.13,28587.13,13448.93,13448.93,11412.87,2036.06,0.0,0.0,0.0,1225.24,0.0,1.0,Individual,0.0,0.0,271352.0,2.0,3.0,0.0,0.0,34.0,27271.0,43.0,2.0,2.0,24866.0,61.0,45000.0,0.0,0.0,1.0,2.0,33919.0,5002.0,88.6,0.0,0.0,176.0,238.0,5.0,5.0,3.0,5.0,5.0,0.0,3.0,3.0,3.0,8.0,9.0,4.0,13.0,3.0,8.0,0.0,0.0,0.0,2.0,100.0,100.0,0.0,0.0,345480.0,66069.0,43800.0,63760.0,N,N,low_risk
17000.0,0.11710000000000001,375.67,RENT,540000.0,Source Verified,n,3.22,0.0,0.0,13.0,0.0,14571.0,19.0,w,14820.77,14820.77,3745.64,3745.64,2179.23,1566.41,0.0,0.0,0.0,375.67,0.0,1.0,Individual,0.0,0.0,67252.0,0.0,4.0,3.0,7.0,9.0,52681.0,84.0,2.0,4.0,10176.0,65.0,40300.0,5.0,2.0,5.0,11.0,5173.0,16777.0,39.9,0.0,0.0,91.0,67.0,11.0,9.0,0.0,45.0,7.0,0.0,2.0,5.0,3.0,3.0,10.0,8.0,9.0,5.0,13.0,0.0,0.0,0.0,5.0,100.0,33.3,0.0,0.0,103148.0,67252.0,27900.0,62848.0,N,N,low_risk
7500.0,0.08810000000000001,237.84,RENT,190000.0,Not Verified,n,18.46,0.0,2.0,15.0,0.0,4459.0,42.0,w,0.0,0.0,7715.11,7715.11,7500.0,215.11,0.0,0.0,0.0,7005.26,0.0,1.0,Individual,0.0,0.0,34410.0,3.0,4.0,2.0,3.0,2.0,29951.0,59.0,1.0,1.0,2027.0,31.0,59300.0,3.0,1.0,5.0,4.0,2458.0,27673.0,6.8,0.0,0.0,145.0,251.0,4.0,2.0,0.0,53.0,1.0,0.0,1.0,3.0,6.0,22.0,12.0,11.0,30.0,3.0,15.0,0.0,0.0,0.0,3.0,97.4,0.0,0.0,0.0,110512.0,34410.0,29700.0,51212.0,N,N,low_risk
12750.0,0.124,286.21,MORTGAGE,107000.0,Not Verified,n,6.24,0.0,2.0,10.0,0.0,5987.0,21.0,w,11744.43,11744.43,2280.9,2280.9,1005.57,1275.33,0.0,0.0,0.0,286.21,0.0,1.0,Individual,0.0,0.0,386583.0,2.0,1.0,1.0,2.0,6.0,7002.0,88.0,1.0,2.0,2193.0,29.0,36800.0,1.0,2.0,2.0,4.0,38658.0,30658.0,15.5,0.0,0.0,152.0,158.0,3.0,3.0,2.0,3.0,3.0,0.0,6.0,7.0,7.0,8.0,10.0,8.0,9.0,7.0,10.0,0.0,0.0,0.0,2.0,100.0,14.3,0.0,0.0,448838.0,12989.0,36300.0,8000.0,N,N,low_risk
35000.0,0.1033,1134.79,OWN,275000.0,Not Verified,n,20.64,0.0,0.0,16.0,0.0,31461.0,33.0,w,26334.62,26334.62,11307.73,11307.73,8665.38,2642.35,0.0,0.0,0.0,1134.79,0.0,1.0,Individual,0.0,0.0,163251.0,0.0,4.0,1.0,3.0,7.0,130998.0,49.0,1.0,3.0,6999.0,55.0,52400.0,4.0,4.0,4.0,6.0,10203.0,14494.0,62.5,0.0,0.0,107.0,262.0,11.0,7.0,1.0,11.0,7.0,0.0,5.0,8.0,6.0,8.0,14.0,11.0,18.0,8.0,16.0,0.0,0.0,0.0,2.0,93.9,50.0,0.0,0.0,321459.0,162459.0,38700.0,176059.0,N,N,low_risk
35000.0,0.1524,837.07,MORTGAGE,125000.0,Source Verified,n,21.29,0.0,1.0,14.0,0.0,39308.0,42.0,w,31281.95,31281.95,8333.08,8333.08,3718.05,4615.03,0.0,0.0,0.0,837.07,0.0,1.0,Individual,0.0,0.0,260430.0,1.0,5.0,0.0,0.0,33.0,111165.0,68.0,2.0,2.0,17719.0,74.0,48600.0,0.0,2.0,1.0,3.0,18602.0,6592.0,82.5,0.0,0.0,185.0,137.0,5.0,5.0,2.0,5.0,5.0,0.0,5.0,8.0,5.0,10.0,21.0,8.0,19.0,8.0,14.0,0.0,0.0,0.0,2.0,95.1,40.0,0.0,0.0,277631.0,150473.0,37600.0,116231.0,N,N,low_risk
9000.0,0.14300000000000002,308.92,RENT,77000.0,Source Verified,n,7.37,0.0,0.0,11.0,0.0,8724.0,17.0,w,6644.61,6644.61,3383.82,3383.82,2355.39,1028.43,0.0,0.0,0.0,308.92,0.0,1.0,Individual,0.0,0.0,41574.0,0.0,7.0,0.0,1.0,16.0,32850.0,135.0,0.0,0.0,3212.0,116.0,11400.0,0.0,3.0,1.0,1.0,3779.0,2676.0,76.5,0.0,0.0,124.0,53.0,25.0,16.0,0.0,25.0,11.0,5.0,4.0,4.0,4.0,5.0,12.0,4.0,5.0,4.0,11.0,0.0,0.0,0.0,0.0,70.6,75.0,0.0,0.0,35702.0,41574.0,11400.0,24302.0,N,N,low_risk
29775.0,0.124,994.66,MORTGAGE,88000.0,Source Verified,n,14.2,0.0,0.0,21.0,0.0,35998.0,53.0,w,21046.14,21046.14,11915.41,11915.41,8728.86,3186.55,0.0,0.0,0.0,994.66,0.0,1.0,Individual,0.0,0.0,303823.0,0.0,14.0,1.0,1.0,7.0,113444.0,113.0,1.0,2.0,25449.0,102.0,46200.0,1.0,0.0,1.0,3.0,15191.0,10202.0,77.9,0.0,0.0,149.0,185.0,12.0,7.0,2.0,12.0,7.0,0.0,4.0,4.0,5.0,6.0,44.0,5.0,6.0,4.0,21.0,0.0,0.0,0.0,2.0,100.0,60.0,0.0,0.0,330108.0,149442.0,46200.0,100308.0,N,N,low_risk
5000.0,0.14300000000000002,171.62,RENT,90000.0,Not Verified,n,9.52,0.0,0.0,13.0,0.0,10223.0,14.0,w,4060.08,4060.08,1540.61,1540.61,939.92,600.69,0.0,0.0,0.0,171.62,0.0,1.0,Individual,0.0,0.0,17361.0,2.0,1.0,1.0,1.0,11.0,7138.0,80.0,2.0,5.0,1831.0,60.0,20200.0,1.0,0.0,1.0,6.0,1335.0,6234.0,50.1,0.0,0.0,11.0,51.0,1.0,1.0,0.0,1.0,11.0,0.0,8.0,11.0,8.0,9.0,1.0,12.0,13.0,11.0,13.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,29150.0,17361.0,12500.0,8950.0,N,N,low_risk
32875.0,0.11710000000000001,1087.38,RENT,780000.0,Verified,n,17.34,0.0,3.0,13.0,0.0,192180.0,33.0,w,13174.67,13174.67,22663.75,22663.75,19700.33,2963.42,0.0,0.0,0.0,1500.0,0.0,1.0,Individual,0.0,0.0,424820.0,1.0,7.0,3.0,8.0,4.0,232640.0,4.0,0.0,0.0,60569.0,40.0,258100.0,8.0,0.0,7.0,8.0,32678.0,51225.0,71.2,0.0,0.0,135.0,399.0,75.0,4.0,2.0,75.0,1.0,0.0,5.0,6.0,5.0,7.0,21.0,6.0,10.0,6.0,13.0,0.0,0.0,0.0,3.0,100.0,40.0,0.0,0.0,631763.0,424820.0,238100.0,373663.0,N,N,low_risk
12000.0,0.17739999999999997,303.03,ANY,74000.0,Verified,n,26.74,0.0,0.0,8.0,0.0,3453.0,8.0,w,10363.62,10363.62,3624.53,3624.53,1636.38,1988.15,0.0,0.0,0.0,303.03,0.0,1.0,Individual,0.0,0.0,44905.0,0.0,3.0,0.0,1.0,19.0,41452.0,26.0,0.0,0.0,1563.0,34.0,3800.0,1.0,0.0,0.0,1.0,5613.0,347.0,90.9,0.0,0.0,68.0,76.0,45.0,19.0,0.0,45.0,19.0,0.0,5.0,5.0,5.0,5.0,3.0,5.0,5.0,5.0,8.0,0.0,0.0,0.0,0.0,100.0,60.0,0.0,0.0,82396.0,44905.0,3800.0,78596.0,N,N,low_risk
10000.0,0.0819,314.25,RENT,90000.0,Source Verified,n,15.74,0.0,0.0,8.0,0.0,8763.0,14.0,w,6934.63,6934.63,3759.62,3759.62,3065.37,694.25,0.0,0.0,0.0,314.25,0.0,1.0,Individual,0.0,0.0,70973.0,3.0,3.0,3.0,5.0,1.0,62210.0,100.0,0.0,3.0,480.0,85.0,13500.0,0.0,11.0,2.0,8.0,8872.0,1020.0,32.0,0.0,0.0,132.0,30.0,17.0,1.0,0.0,19.0,4.0,0.0,1.0,5.0,1.0,1.0,8.0,5.0,6.0,5.0,8.0,0.0,0.0,0.0,3.0,100.0,0.0,0.0,0.0,75771.0,70973.0,1500.0,62271.0,N,N,low_risk
2000.0,0.17739999999999997,72.05,RENT,20000.0,Not Verified,n,28.27,0.0,1.0,6.0,0.0,2471.0,20.0,w,0.0,0.0,2212.89,2212.89,2000.0,212.89,0.0,0.0,0.0,1782.56,0.0,1.0,Individual,0.0,0.0,23771.0,3.0,1.0,1.0,1.0,4.0,21300.0,96.0,3.0,4.0,1521.0,69.0,12200.0,1.0,1.0,6.0,5.0,3962.0,5479.0,21.7,0.0,0.0,113.0,146.0,6.0,4.0,0.0,6.0,4.0,1.0,1.0,3.0,2.0,8.0,4.0,5.0,16.0,3.0,6.0,0.0,0.0,0.0,4.0,85.0,50.0,0.0,0.0,34322.0,23771.0,7000.0,22122.0,N,N,low_risk
30000.0,0.28800000000000003,948.61,MORTGAGE,85000.0,Verified,n,28.39,0.0,1.0,18.0,1.0,13237.0,35.0,w,29365.71,29365.71,8442.88,8442.88,634.29,7808.59,0.0,0.0,0.0,948.61,0.0,1.0,Individual,0.0,0.0,315400.0,2.0,4.0,3.0,4.0,6.0,73586.0,88.0,1.0,5.0,3177.0,77.0,29400.0,6.0,1.0,11.0,10.0,18553.0,11191.0,46.2,0.0,0.0,128.0,175.0,4.0,4.0,4.0,17.0,3.0,2.0,6.0,9.0,8.0,15.0,9.0,13.0,22.0,9.0,17.0,0.0,0.0,0.0,5.0,93.1,12.5,1.0,0.0,344429.0,86823.0,20800.0,83243.0,N,N,low_risk
14000.0,0.0819,285.15,MORTGAGE,64999.0,Source Verified,n,14.83,0.0,0.0,14.0,0.0,14208.0,27.0,w,12246.27,12246.27,2559.98,2559.98,1753.73,806.25,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,20082.0,0.0,1.0,0.0,0.0,25.0,5874.0,33.0,1.0,2.0,10838.0,47.0,23600.0,0.0,0.0,3.0,3.0,1434.0,3003.0,80.6,0.0,0.0,185.0,171.0,9.0,9.0,0.0,9.0,2.0,3.0,3.0,5.0,4.0,4.0,13.0,12.0,13.0,5.0,14.0,0.0,0.0,0.0,1.0,69.2,25.0,0.0,0.0,42816.0,20082.0,15500.0,17624.0,N,N,low_risk
3200.0,0.08810000000000001,101.48,RENT,75000.0,Not Verified,n,27.41,0.0,0.0,15.0,0.0,7238.0,24.0,w,2394.07,2394.07,1011.67,1011.67,805.93,205.74,0.0,0.0,0.0,101.48,0.0,1.0,Individual,0.0,325.0,83210.0,0.0,10.0,0.0,1.0,24.0,75972.0,60.0,0.0,4.0,5292.0,46.0,29200.0,1.0,0.0,0.0,5.0,5547.0,18662.0,27.9,0.0,0.0,114.0,79.0,15.0,15.0,0.0,15.0,15.0,0.0,3.0,3.0,4.0,6.0,16.0,5.0,8.0,3.0,15.0,0.0,0.0,0.0,0.0,95.8,25.0,0.0,0.0,133538.0,83210.0,25900.0,104338.0,N,N,low_risk
12000.0,0.11019999999999999,261.03,RENT,60000.0,Not Verified,n,15.88,0.0,3.0,9.0,1.0,7096.0,17.0,w,10242.43,10242.43,2856.64,2856.64,1757.57,1099.07,0.0,0.0,0.0,261.03,0.0,1.0,Individual,0.0,0.0,14334.0,2.0,2.0,0.0,1.0,15.0,7238.0,35.0,2.0,2.0,2749.0,25.0,37500.0,2.0,0.0,3.0,3.0,1593.0,16820.0,28.4,0.0,0.0,75.0,393.0,4.0,4.0,0.0,4.0,0.0,0.0,4.0,5.0,4.0,5.0,5.0,7.0,12.0,5.0,9.0,0.0,0.0,0.0,2.0,94.1,0.0,1.0,0.0,58068.0,14334.0,23500.0,20568.0,N,N,low_risk
10625.0,0.11019999999999999,347.95,MORTGAGE,180000.0,Verified,n,23.74,3.0,0.0,14.0,0.0,12669.0,37.0,w,7740.84,7740.84,3820.95,3820.95,2884.16,936.79,0.0,0.0,0.0,347.95,0.0,1.0,Individual,0.0,121.0,541003.0,0.0,5.0,0.0,2.0,14.0,194791.0,30.0,0.0,0.0,3363.0,34.0,25900.0,0.0,16.0,1.0,2.0,38643.0,4975.0,43.5,0.0,0.0,184.0,310.0,67.0,14.0,6.0,204.0,10.0,3.0,2.0,6.0,3.0,4.0,17.0,8.0,13.0,6.0,14.0,0.0,0.0,3.0,0.0,78.4,0.0,0.0,0.0,632519.0,207460.0,8800.0,246619.0,N,N,low_risk
25000.0,0.17739999999999997,631.31,MORTGAGE,205000.0,Source Verified,n,9.27,9.0,0.0,14.0,0.0,13638.0,52.0,w,22543.5,22543.5,5657.15,5657.15,2456.5,3200.65,0.0,0.0,0.0,631.31,0.0,1.0,Joint App,0.0,0.0,357572.0,3.0,4.0,3.0,3.0,2.0,71059.0,82.0,3.0,3.0,1708.0,65.0,27000.0,0.0,13.0,0.0,7.0,27506.0,1792.0,48.8,1.0,0.0,132.0,318.0,3.0,2.0,5.0,3.0,20.0,8.0,1.0,4.0,2.0,8.0,15.0,9.0,32.0,4.0,14.0,0.0,0.0,9.0,7.0,75.0,0.0,0.0,0.0,378850.0,84697.0,3500.0,76229.0,N,N,low_risk
12000.0,0.08810000000000001,380.54,MORTGAGE,40000.0,Source Verified,n,19.05,0.0,0.0,8.0,0.0,7265.0,8.0,w,9323.66,9323.66,3413.11,3413.11,2676.34,736.77,0.0,0.0,0.0,0.0,0.0,1.0,Individual,0.0,0.0,23209.0,0.0,2.0,0.0,2.0,15.0,15944.0,84.0,0.0,0.0,3678.0,54.0,23800.0,1.0,0.0,0.0,2.0,2901.0,14652.0,32.8,0.0,0.0,19.0,67.0,34.0,15.0,0.0,34.0,19.0,0.0,3.0,4.0,4.0,4.0,2.0,6.0,6.0,4.0,8.0,0.0,0.0,0.0,0.0,100.0,25.0,0.0,0.0,42875.0,23209.0,21800.0,19075.0,N,N,low_risk
35000.0,0.1612,1232.58,MORTGAGE,120000.0,Not Verified,n,8.7,7.0,0.0,12.0,0.0,3772.0,21.0,w,26928.61,26928.61,12294.46,12294.46,8071.39,4223.07,0.0,0.0,0.0,1232.58,0.0,1.0,Individual,0.0,56.0,225065.0,1.0,1.0,1.0,1.0,8.0,21948.0,91.0,2.0,3.0,2600.0,70.0,12500.0,0.0,0.0,0.0,4.0,18755.0,7224.0,30.5,0.0,0.0,85.0,89.0,4.0,4.0,2.0,14.0,14.0,9.0,5.0,6.0,6.0,9.0,3.0,10.0,16.0,6.0,12.0,0.0,0.0,4.0,3.0,28.6,16.7,0.0,0.0,255350.0,25720.0,10400.0,24238.0,N,N,low_risk
16000.0,0.11710000000000001,353.58,RENT,61500.0,Source Verified,n,24.39,1.0,0.0,19.0,0.0,19517.0,21.0,w,13499.24,13499.24,4222.14,4222.14,2500.76,1721.38,0.0,0.0,0.0,353.58,0.0,1.0,Individual,0.0,0.0,64421.0,0.0,9.0,0.0,1.0,16.0,44904.0,101.0,3.0,5.0,7508.0,82.0,34200.0,0.0,1.0,2.0,6.0,3391.0,5256.0,72.6,0.0,0.0,100.0,38.0,7.0,7.0,0.0,7.0,7.0,0.0,4.0,8.0,4.0,4.0,11.0,10.0,10.0,8.0,19.0,0.0,0.0,0.0,3.0,90.5,25.0,0.0,0.0,78608.0,64421.0,19200.0,44408.0,N,N,low_risk
30000.0,0.11019999999999999,652.58,MORTGAGE,62000.0,Not Verified,n,29.56,0.0,0.0,22.0,1.0,23053.0,38.0,w,25656.32,25656.32,7160.01,7160.01,4343.68,2816.33,0.0,0.0,0.0,652.58,0.0,1.0,Individual,0.0,0.0,194715.0,0.0,3.0,0.0,1.0,21.0,18406.0,60.0,0.0,3.0,8901.0,59.0,39300.0,0.0,9.0,1.0,6.0,8851.0,4983.0,72.2,0.0,0.0,182.0,393.0,15.0,15.0,2.0,18.0,7.0,0.0,5.0,13.0,6.0,6.0,10.0,18.0,26.0,13.0,22.0,0.0,0.0,0.0,0.0,100.0,50.0,1.0,0.0,226808.0,41459.0,17900.0,30508.0,N,N,low_risk
10000.0,0.1524,347.83,RENT,74880.0,Source Verified,n,11.04,0.0,1.0,7.0,0.0,9742.0,12.0,w,7222.63,7222.63,4165.49,4165.49,2777.37,1388.12,0.0,0.0,0.0,347.83,2.0,1.0,Individual,0.0,0.0,15203.0,1.0,1.0,0.0,1.0,22.0,5461.0,38.0,4.0,5.0,7609.0,51.0,15000.0,1.0,0.0,2.0,6.0,2534.0,4067.0,69.0,0.0,0.0,52.0,40.0,2.0,2.0,0.0,2.0,2.0,2.0,3.0,4.0,4.0,4.0,3.0,6.0,7.0,4.0,7.0,0.0,0.0,0.0,4.0,81.8,33.3,0.0,0.0,29580.0,15203.0,13100.0,14580.0,N,N,low_risk
25000.0,0.16949999999999998,620.65,MORTGAGE,89000.0,Not Verified,n,16.19,0.0,1.0,15.0,0.0,34419.0,27.0,w,22148.14,22148.14,6159.42,6159.42,2851.86,3307.56,0.0,0.0,0.0,620.65,0.0,1.0,Individual,0.0,0.0,371960.0,2.0,3.0,0.0,5.0,15.0,28811.0,81.0,2.0,6.0,14941.0,53.0,83000.0,3.0,1.0,1.0,11.0,26569.0,43781.0,44.0,0.0,0.0,146.0,177.0,3.0,3.0,1.0,3.0,3.0,0.0,7.0,7.0,9.0,9.0,14.0,11.0,12.0,7.0,15.0,0.0,0.0,0.0,2.0,100.0,25.0,0.0,0.0,447730.0,63230.0,78200.0,35680.0,N,N,low_risk
6500.0,0.2565,260.68,RENT,60000.0,Not Verified,n,20.82,0.0,1.0,19.0,1.0,6816.0,25.0,w,5433.54,5433.54,2336.86,2336.86,1066.46,1270.4,0.0,0.0,0.0,130.34,0.0,1.0,Individual,0.0,0.0,47744.0,3.0,4.0,1.0,3.0,7.0,40928.0,106.0,5.0,11.0,3815.0,76.0,23900.0,2.0,0.0,4.0,14.0,2513.0,7701.0,45.4,0.0,0.0,99.0,97.0,2.0,2.0,0.0,6.0,2.0,0.0,3.0,6.0,5.0,5.0,9.0,15.0,16.0,6.0,19.0,0.0,0.0,0.0,6.0,92.0,20.0,1.0,0.0,62532.0,47744.0,14100.0,38632.0,Y,N,low_risk
